chapter,title,verse_num,text,topic,prob
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,7,"All creatures, by hearing the law from that charitable person, become at once Arhats, free from imperfections, and living their last life.",0,0.9252346158027649
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,8,Much more merit than by that person will be acquired by him who through unbroken tradition shall hear were it but a single stanza and joyfully receive it. The mass of merit of the former is not even so much as a small particle of the latter's.,0,0.6792788505554199
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,9,"So great will be one's merit, endless, immeasurable, owing to one's hearing merely a single stanza, in regular tradition; how much more then if one hears from face to face!",0,0.8613744974136353
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,10,"And if somebody exhorts were it but a single creature and says: Go, hear the law, for this Sûtra is rare in many myriads of kotis of Æons;",1,0.9372121691703796
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,11,"And if the creature so exhorted should hear the Sûtra even for a moment, hark what fruit is to result from that action. He shall never have a mouth disease;",0,0.9320014119148254
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,12,"His tongue is never sore; his teeth shall never fall out, never be black, yellow, unequal; his lips never become loathsome;",0,0.9190529584884644
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,13,"His face is not wry, nor lean, nor long; his nose not flat; it is well-shaped, as well as his forehead, teeth, lips, and round face.",2,0.9378806352615356
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,14,"His aspect is ever pleasant to men; his mouth is never fetid, it constantly emits a smell sweet as the lotus.",4,0.9260608553886414
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,15,"If some wise man, to hear this Sûtra, goes from his home to a monastery and there listen, were it but for a single moment, with a placid mind, hear what results from it.",1,0.9456064105033875
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,16,"His body is very fair; he drives with horsecarriages, that wise man, and is mounted on elevated carriages drawn by elephants and variegated with gems.",4,0.9421941637992859
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,17,He possesses litters covered with ornaments and carried by numerous men. Such is the blessed fruit of his going to hear preaching.,2,0.9367916584014893
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,18,"Owing to the performance of that pious work he shall, when sitting in the assembly there, obtain seats of Indra, seats of Brahma, seats of kings.",4,0.9419637322425842
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,1,Hear from me what good qualities shall belong to him who unhesitatingly and undismayed shall preach this Sûtra to the congregated assembly.,4,0.9259305000305176
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,2,"First, then, his eye (or, organ of vision) shall possess eight hundred good qualities by which it shall be correct, clear, and untroubled.",4,0.9185283184051514
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,3,"He shall see the Meru and Sumeru, all the horizon and other mountains, as well as the seas.",3,0.8652022480964661
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,4,"He, the hero, sees all, downward to the Avîki and upward to the extremity of existence. Such is his carnal eye.",1,0.7429436445236206
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,5,"But he has not yet got the divine eye, it having not yet been produced in him; such as here described is the range of his carnal eye.",2,0.9189509749412537
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,6,"The organ of hearing of such a person becomes (or, is) cleared and perfect, though as yet it be natural; by it he perceives the various sounds, without any exception, in this world.",1,0.9259733557701111
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,7,"He perceives the sounds of elephants, horses, cars, cows, goats, and sheep; of noisy kettle-drums, tabours, lutes, flutes, Vallaki-lutes.",1,0.9525503516197205
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,8,"He can hear singing, lovely and sweet, and, at the same time, is constant enough not to allow himself to be beguiled by it; he perceives the sounds of kotis of men, whatever and wherever they are speaking.",1,0.9415915012359619
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,9,"He, moreover, always hears the voice of gods and Nâgas; he hears the tunes, sweet and affecting, of song, as well as the voices of men and women, boys and girls.",4,0.945572555
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,10,"He hears the cries of the denizens of mountains and glens; the tender notes of Kalavinkas, cuckoos, pea fowls, pheasants, and other birds.",2,0.9420590400695801
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,11,"He also (hears) the heart-rending cries of those who are suffering pains in the hells, and the yells uttered by the Spirits, vexed as they are by the difficulty to get food;",1,0.9412736296653748
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,12,"Likewise the different cries produced by the demons and the inhabitants of the ocean. All these sounds the preacher is able to hear from his place on earth, without being overpowered by them.",1,0.8200725317001343
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,13,From where he is stationed here on the earth he also hears the different and multifarious sounds through which the inhabitants of the realm of brutes are conversing with each other.,3,0.9252613186836243
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,14,"He apprehends all the sounds, without any exception, whereby the numerous angels living in the Brahma-world, the Akanishthas and Âbhâsvaras, call one another.",4,0.925361156
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,15,"He likewise always hears the sound which the monks on earth are raising when engaged in reading, and when preaching the law to congregations, after having taken orders under the command of the Sugatas.",3,0.7707287073135376
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,16,"And when the Bodhisattvas here on earth have a reading together and raise their voices in the general synods, he hears them severally.",3,0.9188098907470703
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,17,"The Bodhisattva who preaches this Stara shall, at one time, also hear the perfect law 2 that the Lord Buddha, the tamer of men, announces to the assemblies.",0,0.704871416
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,18,"The numerous sounds produced by all beings in the triple world, in this field, within and without, (downward) to the Avîki and upward to the extremity of existence, are heard by him.",1,0.9418434500694275
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,19,"(In short), he perceives the voices of all beings, his ear being open. Being in the possession of his six senses, he will discern the different sources (of sound), and that while his organ of hearing is the natural one;",1,0.8322725892066956
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,20,The divine ear is not yet operating in him; his ear continues in its natural state. Such as here told are the good qualities belonging to the wise man who shall be a keeper of this Sûtra.,0,0.9490996
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,21,"His organ of smell is quite correct, and he perceives the manifold and various smells, good or bad, which exist in this world;",4,0.9252160787582397
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,22,"The fragrance of the great-flowered jasmine, Arabian jasmine, Xanthochymus, sandal, agallochum, of several blossoms and fruits.",2,0.9321932792663574
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,23,"He likewise perceives the smells exhaled by men, women, boys, and girls, at a considerable distance, and by the smell he knows where they are.",4,0.9375245571136475
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,24,"He recognises emperors, rulers of armies, governors of provinces, as well as royal princes and ministers, and all the ladies of the harem by their (peculiar) scent.",0,0.9420077204704285
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,25,"It is by the odour that the Bodhisattva discovers sundry jewels of things, such as are found on the earth and such as serve as jewels for women.",3,0.925952137
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,26,"That Bodhisattva likewise knows by the odour the various kinds of ornament that women use for their body, robes, wreaths, and ointments.",3,0.9370530247688293
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,27,"The wise man who keeps this exalted Sûtra recognises, by the power of a good-smelling organ, a woman standing, sitting, or lying; he discovers wanton sport and magic power.",4,0.9590360522270203
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,28,"He perceives at once where he stands, the fragrance of scented oils, and the different odours of flowers and fruits, and thereby knows from what source the odour proceeds.",3,0.9421523809432983
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,29,"The discriminating man recognises by the odour the numerous sandal-trees in full blossom in the glens of the mountains, as well as all creatures dwelling there.",0,0.9368295669555664
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,30,All the beings living within the compass of the horizon or dwelling in the depth of the sea or in the bosom of the earth the discriminating man knows how to distinguish from the (peculiar) smell.,3,0.9489010572433472
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,31,"He discerns the gods and demons, and the daughters of demons; he discovers the sports of demons and their luxury. Such, indeed, is the power of his organ of smell.",1,0.9376175403594971
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,32,"By the smell he tracks the abodes of the quadrupeds in the woods, lions, tigers, elephants, snakes, buffaloes, cows, gayals.",2,0.9370532035827637
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,33,"He infers from the odour, whether the child that women, languid from pregnancy, bear in the womb be a boy or a girl.",3,0.9262906908988953
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,34,"He can discern if a woman is big with a dead child; he discerns if she is subject to throes, and, further, if a woman, the pains being removed, shall be delivered of a healthy boy.",1,0.9456058144569397
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,35,"He guesses the various designs of men, he smells (so to say) an air of design; he finds out the odour of passionate, wicked, hypocritical, or quiet persons.",0,0.9417054057121277
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,36,"That Bodhisattva by the scent smells treasures hidden in the ground, money, gold, bullion, silver, chests, and metal pots.",1,0.9418615102767944
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,37,"Necklaces of two sorts, gems, pearls, nice priceless jewels he knows by the scent, as well as things priceless and brilliant in general.",2,0.9414541125297546
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,38,"That great man from his very place on earth smells the flowers here above (in the sky) with the gods, such as Mandâravas, Mañgûshakas, and those growing on the coral tree.",1,0.7571654319763184
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,39,"By the power of his organ of smell he, without leaving his stand on earth, perceives how and whose are the aerial cars, of lofty, low, and middling size, and other brilliant forms shooting (through the firmament).",3,0.7462402582168579
18,THE ADVANTAGES OF A RELIGIOUS PREACHER.,40,"He likewise finds out the paradise, the gods (in the hall) of Sudharmâ and in the most glorious palace of Vaigayanta, and the angels who there are diverting themselves.",3,0.9329851865768433
